reviewId,content,score,translated_text,clean_text
821e2fdd-20b6-49dd-ba02-6c947aa50f03,"otp nyaga keluar keluar,",1,"otp nyaga out out,",otp nyaga
959765ed-f26a-4536-a3ad-a9b958a9edad,saya masih pelajar...aktivasi ulang BPJS saya tidak bisa.....gak ada solusi dari aplikasi,1,I'm still a student...I can't reactivate BPJS.....there's no solution from the application,im still studenti cant reactivate bpjstheres solution application
540c0cc4-5187-420c-a99a-a8035f59d998,Log out sendiri lama ga di pakai,1,"Log out yourself for a long time, haven't used it",log long time havent used
26753206-6c65-4ff6-bd19-1084f664436b,setiap mau buka jkn selalu masuk ulang lewat nik. pasword.. capek deh,1,"Every time you want to open it, don't always re-enter via NIK. password... I'm tired",every time want open dont always reenter via nik password im tired
24da1b76-d873-4313-9dd4-8f4466ba4950,mantap,5,solid,solid
dca36b8d-ce0f-4d14-afa4-8c482f7c5309,buruk,1,bad,bad
bed3e4bc-034d-40f3-8b7f-70ff14f6f8a9,gak ke koneksi ama di puskesmas,4,no connection at the puskesmas,connection puskesmas
64fd99dd-84d0-440f-b115-48a4c38e8566,sangat membantu,5,very helpful,helpful
28527743-008e-42e6-8616-5b99579795d7,ok bgus,5,"OK, great",ok great
91a1cb71-aa57-4628-92d0-2bd772da76cb,Oke,4,Too much,much
bc54a1dc-45a4-4c4c-bc88-80058c65fce1,Apps ini sudah gak aktif ya? aku minta kode verifikasi gak masuk masuk. Gak ada respons sama sekali.,1,"This app is no longer active, right? I asked for a verification code and it didn't come through. There was no response at all.",app longer active right asked verification code didnt come response
f3235dfa-c016-4159-ad06-a7277d025741,"Aplikasi GAJELAS, OTP SAJA SUSAH.BUKAN MEMPERMUDAH, TAPI MEMPERSULIT.",1,"GAJELAS application, OTP ONLY IS DIFFICULT. IT DOESN'T MAKE IT EASIER, BUT IT MAKES IT DIFFICULT.",gajelas application otp difficult doesnt make easier make difficult
ac974693-1cea-4ff3-8a4d-a81f416a5e33,Apk gajelas udah susah susah verifikasi ini malah suruh verifikasi ulang,1,"The Apk is not clear, it's already difficult to verify, it's even asking for re-verification",apk clear already difficult verify even asking reverification
eb7326e1-8da5-4702-b53f-8af4d0716f46,terlalu banyak aplikasi serupa yg membingungkan,1,too many similar applications are confusing,many similar application confusing
b66afb54-2111-4ffe-b6d1-73bcfab23db0,"Kenapa permuk muka gagal terus, mau pindah vakes gak bisa bisa karna harus permuk muka, tapi rata2 semua temen saya juga gak bisa permuk, semenjak ada permuk malah jadi ribet, aplikasi bank aja gak pake permuk muka",1,"Why does the facial surface keep failing, I can't change the vaccine because I have to apply the facial surface, but on average all my friends also can't perform the facial surface, since having a facial it has become complicated, even the bank application doesn't use the facial surface.",facial surface keep failing cant change vaccine apply facial surface average friend also cant perform facial surface since facial become complicated even bank application doesnt use facial surface
3d1c32b0-2a5e-46d9-a78e-a50b6504f1fe,Layanan cepat,5,Fast service,fast service
48f7b0de-3937-4192-807b-035dc7ac630f,"Ga tw kenapa ga bisa daftar terus, setiap nunggu kode sms ga pernah muncul padahal yang email langsung muncul kodenya... Kalo dibilang rame yang pake ini udah dftar tengah malam dan sma aja si gada muncul juga kodenya",2,"I don't know why I can't register all the time, every time I wait for the SMS code it never appears, even though the email immediately shows the code... If you say there are a lot of people using this, I've registered in the middle of the night and the code doesn't appear at all.",dont know cant register time every time wait sm code never appears even though email immediately show code say lot people using ive registered middle night code doesnt appear
026efff3-21dd-41c5-8d83-4c0a705f77b9,tidak bisa dibuka,1,can not be opened,opened
284d8f4a-4b5e-454b-9505-178db3a9498b,"Pengen login atau daftar susah amat, gagal verifikasi wajah",1,"It's very difficult to log in or register, face verification fails",difficult log register face verification fails
dfdb8132-7a95-4880-a74e-eff12a3f346f,BUAT APA GW BAYAR BPJS TIAP BULAN SIALAN. SEDANGKAN OBAT GW HARUS NEBUS JUGA DILUAR GW CUMA BUTUH OBAT BUAT ANAK GW,1,"WHAT DO I DO TO PAY BPJS EVERY FUCKING MONTH. MEANWHILE, I HAVE TO BUY MEDICATION OUTSIDE. I JUST NEED MEDICINE FOR MY CHILD",pay bpjs every fucking month meanwhile buy medication outside need medicine child
03089751-d063-4bbe-8356-5ebf93998abd,"APLIKASI PEMERINTAH GADA YANG BENER KALIAN SEBENERNYA KERJA GA SIH? GA MALU MAKAN GAJI BUTA??? Masa cuman kode verifikasi aja ga dikirim2, udah banyak kritikan bukannya dievaluasi malah didiemin aja.",1,"DOES THE GADA GOVERNMENT APPLICATION ACTUALLY WORK? AREN'T ASHAMED TO EAT A BLIND SALARY??? If only the verification code wasn't sent, there was already a lot of criticism, instead of evaluating it, it just ignored it.",gada government application actually work arent ashamed eat blind salary verification code wasnt sent already lot criticism instead evaluating ignored
fd082992-9739-4671-a86c-a46900f1b16b,Tolong developernya memperbaiki cara pendaftaran agar lebih mudah dan simpel. Terutama pada bagian verifikasi nomor hp.,2,Please the developer improve the registration method to make it easier and simpler. Especially in the cellphone number verification section.,please developer improve registration method make easier simpler especially cellphone number verification section
4bd6efc6-e955-40c4-84f4-5f306434d4dc,oke oke,5,too much,much
35d7ddae-bf05-4d4f-b769-32f2eba8e068,Mantapppp,5,Greatpppp,greatpppp
167b6dbb-ac0c-4533-89a9-337407772bef,Ribet ðð,2,Complicated ðð,complicated
7d1696a4-0f27-42c1-8997-f54e1832aabb,"App lelet, scan wajah gak bisa bisa, gak guna, mempersulit user, cocok bntang nol sayangnya gk ada, anggaran negara kebuang buat app gk fungsi kyk giniððð Guna dikit kek",1,"The app is slow, the face scan doesn't work, it's useless, it makes things difficult for the user, unfortunately there isn't any match for zero stars, the state budget is wasted on an app that doesn't work like this ððð Just a little bit of use",app slow face scan doesnt work useless make thing difficult user unfortunately isnt match zero star state budget wasted app doesnt work like little bit use
6f41de68-4edc-428f-92c5-95283c178636,"hp kentang boss,update mulu...memori penuh",1,"Boss's potato cellphone, new updates... memory is full",boss potato cellphone new update memory full
5279dbf2-2d9d-477b-950d-8b9799f04149,memudahkan,5,facilitate,facilitate
2e6696a5-48c7-4ee3-a178-8978aeef6ea0,ui nya nyaman,5,The UI is comfortable,ui comfortable
17bee566-00f9-46b6-8612-63581bd7d612,"Saya mau tanya... Saya sudah daftar bpjs baru 2 hari, terus ketika ingin daftar autodebet tidak bisa. Di situ tertulis ""permintaan anda belum dapat diproses""... Solusinya gimana",3,"I want to ask... I've only registered for BPJS for 2 days, but when I wanted to register for autodebit I couldn't. It says ""your request cannot be processed""... What is the solution?",want ask ive registered bpjs day wanted register autodebit couldnt say request processed solution
91ea2c3f-04a2-4a89-8096-125d10774053,"Susah banget daftar online juga.. Verifikasi wajah aja di persulit, tolong sih di perbaiki, padahal sinyal bagus",1,"It's really difficult to register online too... Even facial verification is difficult, please fix it, even though the signal is good",really difficult register online even facial verification difficult please fix even though signal good
4af4fffa-c766-4656-9a1c-8deabe6c7938,saya terdaftar di KIS tpi kenapa tidak bisa di gunakan di luar daerah atau luar pulau?,5,I am registered with KIS but why can't I use it outside the area or outside the island?,registered ki cant use outside area outside island
528ca6f1-73fd-4098-8f41-015ac5e1dc04,"Ini kenapa APK ngga jelas, di buka ngga bisa, nyusahin saja.",1,"This is why the APK isn't clear, it can't be opened, it's just a hassle.",apk isnt clear cant opened hassle
02140068-ef3a-434e-ad75-70f31d9683f2,keren,5,keren,keren
002c5e14-698f-4e84-98a3-bd78f30f1dc4,sms ga masuk masuk,1,SMS does not come in,sm come
a6a4be70-eb21-40cd-a41f-7db8f9cd4907,"aplikasi yang sangat membagongkan, verifikasi gagal mulu dari semenjak download sampe hari ini, kebanyakan di korupsi makanya hasil nya kaya gini, bukan mempermudah malah bikin susah",1,"Very impressive application, verification has failed all the time from the moment it was downloaded until today, most of it is corrupted, that's why the results are like this, it doesn't make it easier, it actually makes it difficult",impressive application verification failed time moment downloaded today corrupted thats result like doesnt make easier actually make difficult
cfb63c07-7cca-4966-a5be-968f0ba7eaa4,"bukan nya ngebantu malah nyusahin. Verifikasi wajah aja ribet nya minta ampun, gagal mulu. Kalo mau bikin aplikasi minimal di cek dulu. Aplikasi itu memudahkan bukan mempersulit.",1,"instead of helping, it's a nuisance. Even facial verification is complicated, I'm sorry, it always fails. If you want to make an application, at least check it first. This application makes it easier, not more difficult.",instead helping nuisance even facial verification complicated im sorry always fails want make application least check first application make easier difficult
42311bbb-334c-459b-b461-4aa60c7e5107,Terima kasih,5,Thank You,thank
4245e10b-550a-4d1c-b69c-71d33c238745,Bnyak tunggaan,5,Lots of rides,lot ride
0e80c6c9-aa98-43f8-b9fa-02a10dfb640a,"JKN melanggar privasi,suami saya memiliki JKN dan masa ada penangih email dan wa bisa tau data2 JKN 1keluarga saya sampai ke anak2 juga. jangan asal kasih data pribadi anggota JKN dong",1,"JKN violates privacy, my husband has JKN and there are email and WA collectors who can find out about my family's JKN data and reach my children too. Don't just give away JKN members' personal data, please",jkn violates privacy husband jkn email wa collector find family jkn data reach child dont give away jkn member personal data please
626b4d9d-a922-401d-9900-4b8604e7e216,baik . tetap dipertahankan,5,Good . still maintained,good still maintained
d183a500-f27e-4b35-95f4-61d98a4dabcf,Yang bikin aplikasi goblokkk tololl,1,"Which makes the application stupid, stupid",make application stupid stupid
b94db0bd-0c09-4f72-b79e-13f00570d4d2,Terima ksih tidak menyulitkan,5,"Thank you, it's not difficult",thank difficult
eee03fc3-3a11-4ce2-af7a-c2d941fa4743,"okee, sangat membantu, tingkatkan lagi",5,"okay, very helpful, improve again",okay helpful improve
aa812742-f0a3-4202-b110-57c83ff6ea1e,Mantap,5,Great,great
be009d8f-1ada-43f8-b1b0-fa7d3ce13838,sangat membantu,5,very helpful,helpful
dbb2a374-b4d0-4d43-b890-239be4c65d04,Bisa bikin aplikasi ga sih,2,Can you make an application?,make application
115a9199-8d1b-4706-93ff-0dc4dd2e1506,aplikasi yg sngt buruk sekali kirim otp aja gk masukÂ² gk gercep di zmz seharusnya bisa lewat WA aplikasi gk update bukannya mempermudah customer pendaftaran tpi malah mempersulit,1,"Very bad application, sends OTP, doesn't come in, doesn't work fast on ZMZ, it should be possible via WA, the application doesn't update, instead of making it easier for customers to register, it actually makes it more difficult",bad application sends otp doesnt come doesnt work fast zmz possible via wa application doesnt update instead making easier customer register actually make difficult
7c203a08-4552-474c-9f19-4860b19021b2,good,5,good,good
23246a1f-0ecb-4737-b14c-35f647fcedf3,parah..dibuka berkali2 buat dftr pelayanan tapi yg didapat hanya layar gelap di aplikasi nya,1,It's bad... I opened it several times to register for services but all I got was a dark screen in the application,bad opened several time register service got dark screen application
d6f2b496-9bbf-4177-93fc-ec521beb35a4,Halo Saya mau tanya Jika pindah paskes masih di 1 daerah Apa bisa langsung di pakai di rs paskes yang baru? Apakah Perlu print atau ganti kartu juga karna pindah paskes? Trimakasih?,3,"Hello, I want to ask, if you move your health post and it's still in one area, can you use it straight away at the new health post hospital? Do you need to print or replace the card because you're changing health passes? Thanks?",hello want ask move health post still one area use straight away new health post hospital need print replace card youre changing health pass thanks
6d4e241d-4936-4a6f-8205-a9860e44dbc8,Membantu sekali,4,Very helpful,helpful
7c495c75-b367-4dfe-81f8-b16b04a6146b,Sippp,5,Sippp,sippp
87299c0e-ee98-492b-81a5-b34b594b8f1f,Susah mau masuk Moble JKN padahal saya mau daftar kontrol dokter besuk Kamis dr Oto.poli Urologi.,1,It's hard to get into Moble JKN even though I want to register for a doctor's check-up on Thursday from Oto.poli Urology.,hard get moble jkn even though want register doctor checkup thursday otopoli urology
dc289622-5f11-4bf2-a9cb-5eb406e85962,"Aplikasi macam apa ini, mempersulit. Mau verifikasi OTP gk masuk-masuk padahal pulsa banyak dan jaringan pun bagus",1,"What kind of application is this, making things difficult. I want to verify that the OTP is not coming in even though there is a lot of credit and the network is good",kind application making thing difficult want verify otp coming even though lot credit network good
